{00020430-0000-0000-C000-000000000046},2,0
{4AC9E1DA-5BAD-4AC7-86E3-24F4CDCECA28},12,0
{00000201-0000-0010-8000-00AA006D2EA4},2,1
{22813728-8BD3-11D0-B4EF-00A0C9138CA4},2,8
